,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
13189,monte,IT-STGCN,0.8,rand,4,2.0,nearest,50.0,0.979242980480194,295.4143588542938,LRGCN
13190,monte,STGCN,0.8,rand,4,2.0,nearest,50.0,0.9950831532478333,230.8823747634888,LRGCN
13191,monte,IT-STGCN,0.8,rand,4,2.0,nearest,50.0,0.979529857635498,354.2439112663269,LRGCN
13192,monte,STGCN,0.8,rand,4,2.0,nearest,50.0,0.9626525044441224,186.4174220561981,LRGCN
13193,monte,IT-STGCN,0.8,rand,4,2.0,nearest,50.0,1.0056569576263428,410.2648334503174,LRGCN
13194,monte,STGCN,0.8,rand,4,2.0,nearest,50.0,0.968902826309204,130.6924455165863,LRGCN
13195,monte,IT-STGCN,0.8,rand,4,2.0,nearest,50.0,0.9838640689849854,428.3597948551178,LRGCN
13196,monte,STGCN,0.0,,4,2.0,,50.0,0.9950671195983888,177.28566217422485,LRGCN
13197,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9559372067451476,368.2719178199768,LRGCN
13198,monte,STGCN,0.0,,4,2.0,,50.0,0.9885901808738708,210.2560074329376,LRGCN
13199,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0048459768295288,311.1715998649597,LRGCN
13200,monte,STGCN,0.0,,4,2.0,,50.0,0.9601304531097412,236.27383732795715,LRGCN
13201,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.962827444076538,332.20825600624084,LRGCN
13202,monte,STGCN,0.0,,4,2.0,,50.0,0.9508412480354308,212.17730402946472,LRGCN
13203,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9588494896888732,373.659398317337,LRGCN
13204,monte,STGCN,0.0,,4,2.0,,50.0,1.0391721725463867,196.36833262443545,LRGCN
13205,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9782975316047668,393.131472826004,LRGCN
13206,monte,STGCN,0.0,,4,2.0,,50.0,1.0029879808425903,179.1400010585785,LRGCN
13207,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0070738792419434,383.5046145915985,LRGCN
13208,monte,STGCN,0.0,,4,2.0,,50.0,0.991392195224762,185.039258480072,LRGCN
13209,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9741262197494508,357.1572551727295,LRGCN
13210,monte,STGCN,0.0,,4,2.0,,50.0,0.964788854122162,209.20067620277405,LRGCN
13211,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9481794238090516,389.288788318634,LRGCN
13212,monte,STGCN,0.0,,4,2.0,,50.0,0.965054452419281,137.3144884109497,LRGCN
13213,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9818679690361024,400.3513863086701,LRGCN
13214,monte,STGCN,0.0,,4,2.0,,50.0,0.9860127568244934,207.93092894554127,LRGCN
13215,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9974787831306458,330.55010652542114,LRGCN
13216,monte,STGCN,0.0,,4,2.0,,50.0,0.9700537919998168,257.78129720687866,LRGCN
13217,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0002597570419312,361.2099025249481,LRGCN
