,node 1,node 2,node 3,node 4,node 5
0,1.1573608061736995,1.1121204594576874,1.0844353927334813,0.843792802985527,1.5535519434938696
1,1.1610662231893814,1.1714958603359584,1.0211140143593562,0.8105245706352537,1.5454759576320911
2,1.2469485943516894,1.199127379525896,1.0419894994025218,0.9210869831401032,1.7070385479110866
3,1.373595614524301,1.177312165050404,1.1175044077142837,1.0251786297959873,1.9332430847141653
4,1.4725263634778212,1.2063475240841555,1.1735957703492224,1.1041336367414798,2.056684133182266
5,1.584456240171366,1.271424186894186,1.1965113218611478,1.1806475238626744,2.16939366039309
6,1.2945550993008177,1.1501168015863958,1.091250664155502,0.9584444631783021,1.8082071657478884
7,1.3740551430465713,1.1458428607390807,1.1156259096372425,0.997504447291577,1.899670886410339
8,1.2071091027046499,1.1189944114290147,1.0604834254182518,0.8255383307957481,1.6624567564297603
9,1.3460603419100237,1.1508845962624163,1.1268983769941774,0.9870758806496901,1.8907700762131203
10,1.3590066144228694,1.1484307608038842,1.1264969186412663,0.9804763905445696,1.9117590572137617
11,1.2243887843083654,1.2073717482035082,1.0184706483401598,0.8627694398816945,1.6012394360335898
12,1.3253599863139809,1.1417290127708688,1.12006121679124,0.966139388316447,1.8720196364498476
13,1.320874143367414,1.1735220311654777,1.1308987068299095,0.9435892518356479,1.8803804879324788
14,1.3441091654735922,1.1603154567487313,1.1124900141096334,0.9845316461026434,1.9002729616684424
15,1.2598842939958206,1.1328738591331575,1.1076882590658574,0.90420965421267,1.7979280060494875
16,1.3864025914356544,1.183399140578707,1.1321975044535226,1.0118409033851183,1.9665446806078337
17,1.324468940050842,1.1346035193686737,1.1384629766547956,0.954401125235292,1.8934570351514184
18,1.2137682299039996,1.11294814999632,1.087907701384374,0.8663441588786045,1.7000086905445277
19,1.3578039045255974,1.1403007330195307,1.1417819217248029,0.9511943986085287,1.8982865691934738
20,1.4145252599512181,1.1651150822804754,1.2344616082144608,1.1082664477905417,2.1540891712351296
21,1.3362829143897206,1.1616932071365849,1.1343518805694812,0.9353850666324716,1.9065427481893273
22,1.220683319927544,1.120775567639236,1.092599714670171,0.8759651602849198,1.733708571606033
23,1.2619031769373872,1.0979395126199667,1.1200212162504404,0.9083332212869636,1.8148378206689937
24,1.2397889741424275,1.1055961787790325,1.111858828569441,0.8836618050729725,1.8039047384617761
25,1.3180121577665742,1.12728239325746,1.1693712982591526,0.9551363792002345,1.9218556459006193
26,1.3009199305186137,1.1175229200458527,1.1335165860706662,0.9574750281723247,1.8744241647430646
27,1.4689834914878215,1.2251940705095146,1.1942481870718071,1.1125398850640642,2.1264074280275187
28,1.3829389784853348,1.138343777380951,1.1478163393929395,0.9789990758183729,1.906979361798687
29,1.2034158567276851,1.0673153212124877,1.093521679070336,0.8051424161862896,1.6659463751261836
30,1.226202183114437,1.0811930611146734,1.1699193582176084,0.884661147810474,1.8051560172181784
31,1.6724329313162496,1.2685916301802205,1.3695924372443922,1.255590997571554,2.3908508922941163
32,1.2384436837990758,1.1361592336989985,1.1179780713549021,0.8697359035320136,1.7641288020335155
33,1.2887608075565051,1.1636394569596498,1.1226813442488581,0.9666888803607747,1.8844813845687947
34,1.3306994706178439,1.183604820693208,1.1167126271817722,0.9553393901357305,1.890572274007211
35,1.2335247182443625,1.101559141746396,1.173872516168588,0.9022179643839215,1.8411309742558508
36,1.2305319873473417,1.1123475157461578,1.115879669633488,0.8899170332163476,1.7723486361612795
37,1.2042135116331436,1.1301350839509747,1.064607956517564,0.8396059675380426,1.6653463315968082
38,1.3199250815880055,1.1487729623412404,1.1507161432299957,0.9793953202384424,1.941317275441865
39,1.3443355809038393,1.1342424647832372,1.233904532360805,1.0001194798681825,2.0423714941396574
40,1.3009844957397183,1.1473732378095796,1.1122566968733014,0.9509138846256187,1.8567679425944503
41,1.3921382131360407,1.141976207469398,1.162521526125835,0.9478574191212678,1.9369490096472362
42,1.1949258726458443,1.1140287958509936,1.1294605410148582,0.8611593757165187,1.7470669370114926
43,1.30719145257946,1.139540653786509,1.1566669790496187,0.9613938783986078,1.9008294663153014
44,1.3919565714005693,1.1699678441836006,1.177807046053634,1.02593438543923,2.014346902276162
45,1.3843440018208784,1.1794038076241753,1.1919570617848179,1.0424796813581325,1.993032972126836
46,1.1263327395725817,1.0394602144940446,1.0766513746124347,0.7482336446594989,1.4518627945002651
47,1.2526395913823076,1.0991510726586182,1.1782615520039539,0.9048347339190145,1.8620822430682795
48,1.2150831306359544,1.1118104566332416,1.1041435456258408,0.8403924646980864,1.7161799739308232
49,1.149317807128143,1.136069399834777,1.0794059534668992,0.798377464334892,1.6006419917273889
50,1.2029268530470811,1.0952627104630068,1.1054704514754166,0.8334668214676569,1.6848056786643046
51,1.4993018463341015,1.2312370115308517,1.2589749819402354,1.10800538552025,2.180718807500949
52,1.3065197139137068,1.1135052759472668,1.2100802856566593,0.9221583547681357,1.9489783924543367
53,1.189129466524351,1.0962062925692773,1.074980478525881,0.8304483564598895,1.659400923550947
54,1.2530342409863928,1.1114004190873417,1.1475718867483622,0.8922864789100032,1.8081410103786941
55,1.3967351413059212,1.1874549358441477,1.2209840521903652,1.024905697670435,2.046139804908142
56,1.2542320303343677,1.0693027229492766,1.155098459630976,0.8788564841708841,1.8224689314583542
57,1.219968838644421,1.0977703794154567,1.123912839357854,0.8543215983597958,1.7344474907838336
58,1.2721313300334667,1.0838775287549185,1.0823534254067955,0.8710512182044433,1.7389959173146805
59,1.4606616760919984,1.202067637018494,1.2649262959579528,1.049849155624147,2.0738923824398836
60,1.137592012318068,1.1072181951074231,1.0345507729220267,0.78246350779285,1.5431644109276967
61,1.252547665929695,1.1124725614369544,1.1561661674445365,0.9264400314762099,1.847048494559266
62,1.16792978847659,1.1348404749557004,1.0550378613024192,0.8417646211586728,1.628112777700906
63,1.2715560408376925,1.11316277047078,1.1556497787963091,0.929848971163718,1.8573419467995564
64,1.4668815125304933,1.1824831979246648,1.3350761869385341,1.0226822008215026,2.2217737928432597
65,1.2346397347237936,1.088807911885383,1.1791833588850629,0.8937832605263054,1.8123375622448417
66,1.1128023745268685,1.0420725582201271,1.159082948844432,0.7841301642024308,1.5933819274323833
67,1.2649380687569742,1.1123504004483422,1.1961008743010568,0.9494265950939624,1.932086455317078
68,1.3530053804925264,1.149294521547072,1.161856204720016,0.9966814010284889,1.9653675539937467
69,1.2298374423415688,1.1274253483312366,1.0846688904307653,0.8361511877880218,1.6849278976116693
70,1.3999250898019757,1.2082169971572025,1.166837657563659,1.0482914152990905,2.019817023611555
71,1.4614459332300234,1.250593402668914,1.2122222842804207,1.0736006583118634,2.0295124325976235
72,1.291812147855432,1.126939998538679,1.153167187809498,0.9294968834199567,1.875224833406415
73,1.242180949059969,1.1601538736817802,1.075000338608865,0.9260892958170672,1.782696631924091
74,1.1438123613475686,1.1155621151038229,1.102417164982459,0.821025302727509,1.6299111035772138
75,1.38786346597146,1.173792740113385,1.163230788792662,1.0170023905798504,1.9930643523682643
76,1.220781719191914,1.106551403380198,1.1905498656681406,0.8896292015364587,1.8472225375243057
77,1.4104762592745619,1.1919087134716442,1.1510962331125085,1.02333710798403,1.9611649637238293
78,1.2819342414022112,1.1095991797101181,1.1754247306239372,0.9339360701306268,1.896882372867222
79,1.3715524969881838,1.0954815845540005,1.3232264400803335,0.9931118980627368,2.0548140466691214
80,1.219413545747268,1.122456532417965,1.0947933347139267,0.8606222285415663,1.73062111776301
81,1.365397012443074,1.1769106293881482,1.1359034956139509,1.0025309582588617,1.950372692291852
82,1.1298876741034987,1.1558871667344934,1.057375986881834,0.80116795164293,1.5510977810675628
83,1.249305888298455,1.1404051060600287,1.0419351497566158,0.9054091445773426,1.7049689788332978
84,1.1857244977675476,1.065901537652023,1.1495745169122304,0.8303866028759322,1.671609037376786
85,1.517262546531659,1.2297184335549336,1.2083035382447294,1.0929181618455903,2.1646261603073564
86,1.276475742039243,1.1321622435819778,1.1043860765413125,0.8980953900123431,1.7902916675427196
87,1.1837151148896656,1.056335992995567,1.1120654258944869,0.8081872198692748,1.6641492339507482
88,1.446954429021828,1.2027518881243289,1.1782863030970532,1.0646480511269971,2.0525016274759627
89,1.1212963909476827,1.1402045637812228,1.1130661169267921,0.8046493546560897,1.6632758049731324
90,1.280635939629587,1.1648205842084929,1.133277891838585,0.8751345654483496,1.821547805306547
91,1.2303534035770884,1.1227088781199406,1.1319019843810134,0.8750811858123376,1.791456824043596
92,1.292098860931756,1.1514748520633284,1.1465468759249644,0.9180348923227795,1.8507058697375067
93,1.2735798067925679,1.0836506337705665,1.1417995338808045,0.8730987533580566,1.812788954185155
94,1.2419242482628619,1.0937963126749468,1.137966537301916,0.8690424140928064,1.7622410215098472
95,1.3672209844314716,1.1465395316350253,1.216733417633312,0.9876228822311757,2.027481778662516
96,1.240123192145895,1.1401590759635685,1.1261701361660583,0.8685102497905334,1.7930769798674986
97,1.4748046923537608,1.1262621152463244,1.4236370502083746,1.0566282081872214,2.2086932066193277
98,1.2330053556546137,1.057348642394828,1.1478321157440148,0.8335086684768749,1.7364061427109623
99,1.1784318590424543,1.0816966301013913,1.1463260140977798,0.7989053692231868,1.6478709648563294
