dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1448653936386108,43.40524244308472
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.1983401775360107,33.01961088180542
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2010908126831055,33.907718658447266
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3355255126953125,27.532422065734863
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.171199083328247,41.87242865562439
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2186063528060913,33.656617879867554
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2924275398254395,41.34157705307007
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2986544370651245,32.40056920051575
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1346713304519653,50.86614179611206
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2584009170532227,40.99900007247925
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2277692556381226,40.06218147277832
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.254684567451477,30.33708882331848
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1967698335647583,38.95374917984009
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.1998541355133057,38.855796098709106
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2707701921463013,40.754780292510986
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2177118062973022,33.13627815246582
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.130864143371582,45.3656644821167
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2465989589691162,29.64293336868286
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1528215408325195,48.88027620315552
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2508537769317627,34.43012714385986
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1216281652450562,42.22614526748657
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2049989700317383,34.26424837112427
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.207921028137207,36.38924598693848
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.291438102722168,33.681312561035156
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2089513540267944,45.7109956741333
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2432080507278442,31.21357226371765
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1563491821289062,44.967444896698
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2422374486923218,33.990288496017456
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.133551836013794,49.85865926742554
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2094570398330688,36.91626596450806
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1491799354553223,34.83533048629761
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3046433925628662,27.556103944778442
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.163040041923523,37.625465631484985
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2972983121871948,34.5512170791626
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2473129034042358,44.090959787368774
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2310216426849365,39.52548694610596
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.128359317779541,43.74677300453186
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.248633861541748,36.823145151138306
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2755829095840454,41.689467668533325
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2848185300827026,27.728123426437378
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1774287223815918,38.28789281845093
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.1805202960968018,36.401888847351074
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1588501930236816,37.56903004646301
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.210114598274231,31.60735845565796
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1461071968078613,38.147077322006226
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2268791198730469,33.406893253326416
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2372915744781494,37.51605272293091
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2223808765411377,32.739598751068115
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1475093364715576,40.94816255569458
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3033992052078247,35.451512575149536
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.239315390586853,45.4996600151062
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3016331195831299,33.09893226623535
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.142168402671814,39.110013008117676
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.210842490196228,33.38525080680847
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2558104991912842,39.899516105651855
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3364136219024658,27.390157222747803
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2403464317321777,46.54234313964844
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2491188049316406,36.574702739715576
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1924755573272705,40.487457513809204
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.1933956146240234,33.54740524291992
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.140500545501709,46.343995809555054
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2659965753555298,36.1892626285553
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2428802251815796,33.71706748008728
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2626320123672485,27.307847499847412
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.183983325958252,45.25067138671875
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2838222980499268,39.460442543029785
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1863993406295776,38.22889852523804
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.3022048473358154,33.72394847869873
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1927099227905273,49.17355275154114
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.279857873916626,33.69326686859131
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.239862084388733,43.73731017112732
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.256376028060913,27.493208408355713
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1248759031295776,43.716487407684326
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2136932611465454,36.713029623031616
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2530134916305542,41.71553111076355
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2896161079406738,35.62413477897644
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.0699124336242676,47.869614362716675
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2144566774368286,38.38484501838684
fivenodes,STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.2195053100585938,38.73814535140991
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2272543907165527,34.37332034111023
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,nearest,50,0.01,1.1611384153366089,44.88093709945679
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,nearest,50,0.01,1.2843328714370728,36.531416177749634
