dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.6182935237884521,327.33778953552246
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.5946535468101501,460.67050886154175
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.592287540435791,341.8387544155121
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6043647527694702,472.1511344909668
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.6549246907234192,337.4675705432892
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6317135691642761,504.6358439922333
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.6051948070526123,354.4397785663605
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6100270748138428,499.5652585029602
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.6034364104270935,363.24299359321594
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.5834081172943115,485.2656807899475
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.5892478227615356,336.33082461357117
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6040171384811401,463.80048513412476
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.5867558717727661,356.45607566833496
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.598527193069458,477.9542088508606
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.5948805809020996,327.24477648735046
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.5986520051956177,492.57553577423096
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.6371507048606873,357.15021204948425
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6187276840209961,500.33889055252075
wikimath,STGCN,GConvLSTM,0,,8,12,,50,0.5990995764732361,350.8522472381592
wikimath,IT-STGCN,GConvLSTM,0,,8,12,,50,0.6062514185905457,620.7002611160278
