dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.7263579368591309,5.326673746109009
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.3319268226623535,4.776366472244263
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.4463123083114624,4.99265718460083
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.5496686697006226,4.650914192199707
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.3816840648651123,5.368731737136841
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.2853121757507324,5.353466749191284
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.226787805557251,5.935147285461426
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.5561628341674805,6.416204452514648
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.3335764408111572,6.305000305175781
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.2440009117126465,6.022931098937988
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.4710571765899658,6.607898712158203
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.157042384147644,5.6740992069244385
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.8844447135925293,5.3469016551971436
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.4216160774230957,5.45413613319397
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.3559118509292603,5.399429559707642
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.4287841320037842,5.355225086212158
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.40170156955719,5.420214653015137
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.3164716958999634,4.965802192687988
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.2791838645935059,6.976685047149658
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.553148865699768,6.4154112339019775
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.3438544273376465,6.3438825607299805
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.2763532400131226,6.363770246505737
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.3726338148117065,6.255669355392456
pedalme,IT-STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.589630126953125,6.332286357879639
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.6174957752227783,4.920220375061035
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.4387766122817993,4.31484317779541
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.530150055885315,4.316305160522461
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,cubic,50,1.4290565252304077,5.328271865844727
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,linear,50,1.376542329788208,5.935725212097168
pedalme,STGCN,GConvLSTM,0.19047619047619047,block,4,12,nearest,50,1.3256635665893555,5.06289529800415
