dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
pedalme,STGCN,GConvGRU,0,,4,12,,50,1.1277188062667847,4.992967844009399
pedalme,STGCN,GConvGRU,0,,4,12,,50,1.1960824728012085,4.987955331802368
pedalme,STGCN,GConvGRU,0,,4,12,,50,1.1104742288589478,5.098658084869385
pedalme,STGCN,GConvGRU,0.3,rand,4,12,cubic,50,1.5036497116088867,5.271691799163818
pedalme,STGCN,GConvGRU,0.3,rand,4,12,linear,50,1.5641683340072632,5.386760473251343
pedalme,STGCN,GConvGRU,0.3,rand,4,12,nearest,50,1.6157782077789307,5.290034294128418
pedalme,STGCN,GConvGRU,0.4,rand,4,12,cubic,50,2.3282692432403564,5.286373615264893
pedalme,STGCN,GConvGRU,0.4,rand,4,12,linear,50,1.9228190183639526,5.290545463562012
pedalme,STGCN,GConvGRU,0.4,rand,4,12,nearest,50,2.091489315032959,5.313920021057129
pedalme,STGCN,GConvGRU,0.5,rand,4,12,cubic,50,1.8476383686065674,5.260538578033447
pedalme,STGCN,GConvGRU,0.5,rand,4,12,linear,50,1.9046454429626465,5.270590305328369
pedalme,STGCN,GConvGRU,0.5,rand,4,12,nearest,50,1.4338598251342773,5.334676742553711
pedalme,STGCN,GConvGRU,0.6,rand,4,12,cubic,50,3.6336708068847656,5.3290019035339355
pedalme,STGCN,GConvGRU,0.6,rand,4,12,linear,50,2.401942253112793,5.2405617237091064
pedalme,STGCN,GConvGRU,0.6,rand,4,12,nearest,50,1.3881551027297974,5.374936103820801
pedalme,IT-STGCN,GConvGRU,0,,4,12,,50,1.094782829284668,6.196820974349976
pedalme,IT-STGCN,GConvGRU,0,,4,12,,50,1.5146676301956177,5.921193361282349
pedalme,IT-STGCN,GConvGRU,0,,4,12,,50,1.2006256580352783,5.94155478477478
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12,cubic,50,1.5319089889526367,5.953032732009888
