dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.756705641746521,239.62102222442627
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7885817289352417,368.6074662208557
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.8306474685668945,252.78501415252686
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7519760131835938,373.3256287574768
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7390215992927551,247.4604594707489
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7441123127937317,388.6146562099457
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7974774837493896,261.9505686759949
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7511955499649048,394.411661863327
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7503302693367004,273.6977698802948
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7864478826522827,390.818341255188
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.74687659740448,257.09296441078186
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7873283624649048,374.7419877052307
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.8679264783859253,239.7842218875885
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7414932250976562,393.03943157196045
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7400657534599304,249.49902868270874
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7414328455924988,377.7286162376404
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.8012993335723877,246.91490626335144
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7663124203681946,388.6050043106079
wikimath,STGCN,DCRNN,0.3,rand,8,12,linear,50,0.7632771134376526,250.43788862228394
wikimath,IT-STGCN,DCRNN,0.3,rand,8,12,linear,50,0.742712676525116,392.16401290893555
