dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
fivenodes,STGCN,0.0,,2,12,,50,0.7293742895126343,80.98522114753723
fivenodes,STGCN,0.0,,2,12,,50,0.7290817499160767,80.89178800582886
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.892261624336243,81.97654676437378
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.211288452148437,87.80386924743652
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.072817802429199,103.64874172210692
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.566474437713623,98.34009552001952
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7315995693206787,114.49259185791016
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7350261211395264,115.54427361488342
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.2441970109939575,123.85583305358888
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.2361797094345093,128.3117196559906
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.4280638694763184,116.14180421829224
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.1824556589126587,113.23016953468324
fivenodes,STGCN,0.0,,2,12,,50,0.727182149887085,102.7831404209137
fivenodes,STGCN,0.0,,2,12,,50,0.7307438850402832,108.35871863365172
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.6996772289276123,99.00135731697084
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.1878445148468018,99.97200274467468
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.3331003189086914,98.85933089256288
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.611226320266724,109.18606376647948
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7320267558097839,118.01663970947266
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7336909174919128,118.24288010597228
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.2676087617874146,114.73862075805664
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.1840753555297852,112.78773975372314
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.4244449138641355,113.6335470676422
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.2666149139404297,119.38633227348328
fivenodes,STGCN,0.0,,2,12,,50,0.7305824756622314,101.38800072669984
fivenodes,STGCN,0.0,,2,12,,50,0.7271746397018433,107.85377955436708
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.8682361841201784,114.07605075836182
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.3149030208587646,105.17128252983092
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.38904881477356,99.55422592163086
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.734868288040161,106.56598091125488
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7374117374420166,132.1365385055542
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7277122139930725,113.0942406654358
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.1030831336975098,122.35967969894408
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.0852394104003906,132.88437604904175
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.3374898433685305,140.39959478378296
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.351335525512695,158.94476580619812
fivenodes,STGCN,0.0,,2,12,,50,0.732612669467926,113.93584537506104
fivenodes,STGCN,0.0,,2,12,,50,0.7240287065505981,118.67152404785156
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.8164211511611936,115.28978037834167
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.299576997756958,118.28659462928772
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.235262155532837,122.47945952415466
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.643666982650757,122.2109670639038
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7358532547950745,136.57059836387634
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7324591279029846,144.08376812934875
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.1596455574035645,141.34393286705017
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.0957611799240112,149.0423300266266
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.3015875816345217,147.7663221359253
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.2330349683761597,135.0909445285797
fivenodes,STGCN,0.0,,2,12,,50,0.7349842190742493,114.51055812835692
fivenodes,STGCN,0.0,,2,12,,50,0.7341195940971375,119.13274359703064
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.9312880039215088,119.68101501464844
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.150129556655884,129.91924047470093
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.349104166030884,119.17171335220335
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.742196559906006,115.9426851272583
fivenodes,IT-STGCN,0.0,,2,12,,50,0.731501042842865,137.02446913719177
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7298939228057861,143.29943656921387
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.1957968473434448,135.26314163208008
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.21571683883667,135.47437644004822
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.4039689302444458,137.56146383285522
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.3668131828308103,136.4213798046112
fivenodes,STGCN,0.0,,2,12,,50,0.7339272499084473,121.92175149917604
fivenodes,STGCN,0.0,,2,12,,50,0.7365766763687134,114.39069414138794
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.877508759498596,114.22763442993164
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.336416721343994,113.7333598136902
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.517601490020752,116.79539251327516
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.4574265480041504,127.32244992256165
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7328912615776062,135.65838861465454
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7330715656280518,142.3443570137024
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.1960399150848389,137.43869161605835
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.0880028009414673,141.3916232585907
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.285711646080017,139.89287972450256
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.425040602684021,136.24650859832764
fivenodes,STGCN,0.0,,2,12,,50,0.7436233758926392,115.22082710266112
fivenodes,STGCN,0.0,,2,12,,50,0.7247539758682251,115.54197812080383
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.6144675016403198,120.67241382598876
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.3407602310180664,115.2974889278412
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.149268627166748,119.84525942802428
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.7601394653320312,115.85785245895386
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7319719195365906,134.3616828918457
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7320564389228821,135.20711970329285
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.1471811532974243,136.44781160354614
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.2804269790649414,134.09751343727112
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.2762314081192017,135.66004633903503
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.4472712278366089,146.36461353302002
fivenodes,STGCN,0.0,,2,12,,50,0.7395907640457153,121.4239423274994
fivenodes,STGCN,0.0,,2,12,,50,0.7307541966438293,114.9417369365692
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.7659783363342283,115.49126410484314
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.4578752517700195,117.73663997650146
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.4424777030944824,116.26184582710266
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.637265205383301,118.2880563735962
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7302781343460083,137.4882001876831
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7389403581619263,132.0236361026764
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.307323336601257,136.13534355163574
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.1340125799179075,144.95114254951477
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.4090520143508911,142.30734395980835
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.350917100906372,135.51926827430725
fivenodes,STGCN,0.0,,2,12,,50,0.7370319366455078,115.82303714752196
fivenodes,STGCN,0.0,,2,12,,50,0.728310227394104,117.76325511932372
fivenodes,STGCN,0.7,rand,2,12,linear,50,1.7664084434509275,120.7411789894104
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.3737189769744877,119.0023775100708
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.621901512145996,116.18968319892883
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.406052589416504,115.83572554588318
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7382943630218506,141.04924774169922
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7345879077911377,138.65048384666443
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.2138928174972534,135.42740893363953
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.1673029661178589,132.41609072685242
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.5671414136886597,134.26689648628235
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.2459418773651123,137.00703525543213
fivenodes,STGCN,0.0,,2,12,,50,0.7346240878105164,117.124183177948
fivenodes,STGCN,0.0,,2,12,,50,0.7364428043365479,114.24184679985046
fivenodes,STGCN,0.7,rand,2,12,linear,50,2.140289306640625,113.53394317626952
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.5353939533233643,115.3641185760498
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.1264376640319824,119.32651090621948
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.423976182937622,120.33493089675903
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7411003112792969,136.758047580719
fivenodes,IT-STGCN,0.0,,2,12,,50,0.7362907528877258,137.72701001167297
fivenodes,IT-STGCN,0.7,rand,2,12,linear,50,1.3010693788528442,135.51208591461182
fivenodes,IT-STGCN,0.7,rand,2,12,nearest,50,1.171424388885498,141.27241230010986
fivenodes,IT-STGCN,0.8,rand,2,12,linear,50,1.4064491987228394,140.7154941558838
fivenodes,IT-STGCN,0.8,rand,2,12,nearest,50,1.3870917558670044,140.00777316093445
fivenodes,STGCN,0.0,,2,12,,50,0.7371894121170044,112.39139914512634
fivenodes,STGCN,0.0,,2,12,,50,0.7241353988647461,118.57026648521423
fivenodes,STGCN,0.7,rand,2,12,linear,50,2.0231738090515137,122.58387804031372
fivenodes,STGCN,0.7,rand,2,12,nearest,50,2.2922329902648926,113.86712074279784
fivenodes,STGCN,0.8,rand,2,12,linear,50,2.2996954917907715,113.9656310081482
fivenodes,STGCN,0.8,rand,2,12,nearest,50,2.668074369430542,114.60337615013124
