dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2857142857142857,block,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.2758620689655172,block,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.3,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.4,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.5,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,8,,linear,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,8,,cubic,,1.3820295333862305
pedalme,GNAR,GConvGRU,0.6,rand,4,,linear,,1.3026788234710691
pedalme,GNAR,GConvGRU,0.6,rand,4,,cubic,,1.3026788234710691
