dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7513381838798523,333.42524933815
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7399250864982605,368.41701459884644
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7721807956695557,270.3337769508362
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.9012755751609802,383.3732407093048
wikimath,STGCN,DCRNN,0,,8,12,,50,1.0047191381454468,295.5468442440033
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7447829842567444,396.6461863517761
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7391696572303772,256.24809765815735
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7215161323547363,389.08537197113037
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7579134702682495,243.2129352092743
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7508665323257446,369.6873140335083
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7572064995765686,242.82395482063293
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.8398964405059814,373.73187589645386
wikimath,STGCN,DCRNN,0,,8,12,,50,0.8513318300247192,263.0919234752655
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7542970180511475,418.4488286972046
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7298775911331177,273.4871315956116
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.729751706123352,385.0779142379761
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7569245100021362,263.8224604129791
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7444290518760681,387.5048568248749
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7556602954864502,258.7371709346771
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.9414340257644653,397.62407183647156
