dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.0823441743850708,43.90658974647522
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3542109727859497,34.20919704437256
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1773216724395752,40.216593503952026
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3305468559265137,29.757923364639282
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1729204654693604,39.57675385475159
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.280809760093689,32.91237425804138
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2103351354599,45.78834509849548
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.5219340324401855,34.23878741264343
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1547554731369019,43.58356046676636
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2248932123184204,36.94584894180298
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2220563888549805,44.081499338150024
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2830904722213745,34.73947763442993
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1586118936538696,40.6958749294281
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.269213080406189,34.95489716529846
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2024463415145874,38.201104164123535
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2196205854415894,34.08979868888855
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1949050426483154,46.9790403842926
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3040651082992554,31.864195108413696
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2055671215057373,38.70948052406311
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.278745174407959,28.21306538581848
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1268209218978882,42.070454835891724
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2535042762756348,32.809375286102295
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2396786212921143,40.69151711463928
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2305989265441895,31.791189670562744
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.135628342628479,37.639381408691406
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3218340873718262,38.38626575469971
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.231453776359558,46.76479983329773
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2307602167129517,31.261953830718994
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1461806297302246,41.440003871917725
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3719432353973389,32.10629439353943
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1787172555923462,41.038923263549805
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.193191647529602,30.08889603614807
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1686347723007202,44.90388059616089
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.220848798751831,34.04667067527771
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2235746383666992,37.965925216674805
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.275730013847351,33.44396781921387
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1308211088180542,40.7369339466095
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3090004920959473,36.318254470825195
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1883577108383179,39.162012338638306
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3679660558700562,29.451308250427246
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1884639263153076,44.46961331367493
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2565454244613647,36.03710055351257
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1894118785858154,40.96898555755615
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2891567945480347,27.101999282836914
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1345736980438232,49.52116322517395
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2166547775268555,36.88275957107544
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2704572677612305,40.23110580444336
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3860080242156982,28.015457153320312
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1378482580184937,40.303642988204956
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.237178087234497,33.29458785057068
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.2512235641479492,35.34002876281738
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.4855908155441284,30.149728059768677
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1592999696731567,45.34622573852539
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3548648357391357,35.035555601119995
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.216130018234253,39.77107119560242
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2901861667633057,33.80579614639282
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1698062419891357,37.60591149330139
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2530395984649658,31.162317037582397
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.248175024986267,40.54613471031189
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.2958811521530151,34.03347444534302
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.1072535514831543,44.53430676460266
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.232984185218811,35.03710746765137
fivenodes,STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.18075692653656,34.579660177230835
fivenodes,STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.279650092124939,29.726465940475464
fivenodes,IT-STGCN,GConvGRU,0.125,block,2,12,linear,50,0.01,1.145239233970642,47.60388422012329
fivenodes,IT-STGCN,GConvLSTM,0.125,block,2,12,linear,50,0.01,1.3351460695266724,37.218082427978516
