dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7606733441352844,258.94741439819336
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7651407122612,370.2146818637848
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7618080973625183,260.8777358531952
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7627335786819458,424.5531270503998
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7375697493553162,302.00848388671875
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.757321298122406,371.82455348968506
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7539175748825073,247.39936876296997
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.9290222525596619,384.9569022655487
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7533584833145142,255.16587233543396
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7317129969596863,387.58469128608704
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7617698311805725,258.651083946228
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.77018141746521,389.7382490634918
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7722694277763367,250.98056411743164
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.9082568287849426,371.78292965888977
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7566063404083252,266.52230286598206
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.8321092128753662,413.79444909095764
wikimath,STGCN,DCRNN,0,,8,12,,50,0.7243539690971375,299.3092122077942
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.8525865077972412,377.6864368915558
wikimath,STGCN,DCRNN,0,,8,12,,50,0.8555096387863159,250.0125334262848
wikimath,IT-STGCN,DCRNN,0,,8,12,,50,0.7488585710525513,386.20392966270447
