dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,2.1456096172332764,242.80511927604675
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.5972716808319092,244.80606293678284
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3844068050384521,349.36323404312134
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3985944986343384,363.7386555671692
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.6823095083236694,269.3190977573395
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6019400358200073,256.9207305908203
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.5491220951080322,361.448842048645
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3006724119186401,381.6069619655609
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.904829502105713,255.09299159049988
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6126841306686401,258.86313033103943
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.343205451965332,381.1190230846405
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.2830439805984497,371.7615497112274
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,2.0501997470855713,258.8408057689667
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.5795148611068726,265.5373420715332
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.4193543195724487,369.28550386428833
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3854602575302124,371.2165939807892
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.7415413856506348,264.9818651676178
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6205984354019165,256.95022678375244
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3577778339385986,372.82192516326904
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3545255661010742,371.0699999332428
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.7137433290481567,254.59833574295044
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.637884497642517,270.802606344223
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3831627368927002,367.6486954689026
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3020604848861694,374.21953558921814
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.6781620979309082,258.283971786499
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.5905203819274902,257.46233654022217
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3576874732971191,372.23288559913635
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3420085906982422,364.77792167663574
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.7058120965957642,263.7448446750641
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6238911151885986,267.7584331035614
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.262261986732483,366.2282063961029
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3393466472625732,374.49465560913086
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.6839848756790161,274.9642515182495
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6276365518569946,259.22914481163025
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.266963243484497,365.3973698616028
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.3100064992904663,366.5923812389374
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.879724144935608,248.89882254600525
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.670645833015442,252.26765871047974
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3303446769714355,357.57962560653687
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.4451199769973755,381.1214141845703
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.7089635133743286,264.2343258857727
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6275286674499512,255.5873155593872
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3546563386917114,373.9444558620453
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.304753303527832,384.95045828819275
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.8313621282577515,259.73149728775024
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.5859299898147583,259.22223711013794
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.5082190036773682,385.5334041118622
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.4268743991851807,364.7485947608948
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.6572693586349487,258.50674986839294
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6599692106246948,284.6315619945526
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.4469376802444458,367.138067483902
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.2780083417892456,386.5741436481476
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.8119826316833496,267.5500633716583
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6978192329406738,257.5225188732147
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.4453480243682861,372.02642726898193
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.2565085887908936,363.89267110824585
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.7837897539138794,252.05993151664734
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6242581605911255,253.4435214996338
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.2588540315628052,366.72680854797363
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.309775471687317,368.4494082927704
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.9032691717147827,263.9568600654602
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6240395307540894,258.7883651256561
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.2825195789337158,375.1879975795746
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.434399127960205,364.420893907547
mmonte,STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.8568354845046997,254.51460433006287
mmonte,STGCN,GConvGRU,0.9,rand,4,12,nearest,50,1.6394647359848022,254.49181270599365
mmonte,IT-STGCN,GConvGRU,0.9,rand,4,12,linear,50,1.3034340143203735,368.1562821865082
