dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7531746625900269,695.0263664722443
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7984958291053772,796.7506327629089
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.766470730304718,673.7230064868927
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7602155208587646,845.361902475357
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7719480395317078,701.220418214798
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7758485078811646,828.5550584793091
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7588716745376587,662.4998650550842
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7766000628471375,788.3904089927673
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7603119611740112,689.300365447998
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7560859322547913,831.8784048557281
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7782997488975525,690.1045241355896
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7787523865699768,801.5258548259735
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7474032044410706,657.6565158367157
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7720591425895691,823.0941579341888
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7789631485939026,697.026848077774
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7537637948989868,828.9823458194733
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7714505195617676,674.7827990055084
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7923135757446289,798.2982721328735
wikimath,STGCN,GConvGRU,0,,8,12,,50,0.7848761081695557,685.8538732528687
wikimath,IT-STGCN,GConvGRU,0,,8,12,,50,0.7568441033363342,838.5143396854401
