dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.366959810256958,92.0258641242981
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,26.26717758178711,105.25945520401001
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3859516382217407,99.60451555252075
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2773911952972412,108.21107959747314
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.313751220703125,101.91227555274963
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.250451922416687,110.18812704086304
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3647849559783936,95.62380647659302
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.73870277404785,97.8664231300354
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.388780951499939,97.17228364944458
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2814446687698364,108.86589860916138
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.53994369506836,111.18028044700623
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2490237951278687,106.07355237007141
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.362068772315979,99.33179044723511
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,25.137439727783203,99.83158779144287
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.381089687347412,93.65327954292297
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2646349668502808,108.79844188690186
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.007540702819824,108.85436606407166
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2690349817276,111.19103002548218
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3647668361663818,100.01736521720886
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.715242385864258,97.99742794036865
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3903263807296753,76.55071377754211
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.261112093925476,76.37059307098389
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.876875877380371,75.62293910980225
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2599077224731445,134.95211672782898
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3606915473937988,116.47006797790527
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.479127883911133,75.54718661308289
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.436948299407959,76.87236475944519
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2673672437667847,109.93488883972168
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,14.842098236083984,160.82701444625854
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2629607915878296,80.99588060379028
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3691025972366333,74.62131190299988
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.4639949798584,98.30818676948547
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.390018343925476,146.23754119873047
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.267858624458313,88.7802312374115
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,14.634690284729004,83.3804543018341
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2643224000930786,81.08630108833313
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3605517148971558,148.35541677474976
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,28.348573684692383,84.49221611022949
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3946856260299683,68.61576247215271
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2674444913864136,75.43976712226868
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.055974006652832,150.30094838142395
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2672792673110962,94.54187655448914
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3639057874679565,70.27433800697327
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.487226486206055,70.74107909202576
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3889530897140503,123.25157237052917
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2627172470092773,117.93324184417725
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,15.529521942138672,75.76448559761047
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2577128410339355,77.43610572814941
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.3657292127609253,124.71924829483032
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,26.31741714477539,110.02689933776855
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3800255060195923,72.61646032333374
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,linear,150,1.2703551054000854,74.62899327278137
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,cubic,150,14.723793983459473,104.35664319992065
fivenodes,IT-STGCN,DCRNN,0.125,block,2,16,nearest,150,1.2605977058410645,137.45222783088684
fivenodes,STGCN,DCRNN,0.125,block,2,16,linear,150,1.361365556716919,69.30572605133057
fivenodes,STGCN,DCRNN,0.125,block,2,16,cubic,150,27.918710708618164,69.59385275840759
fivenodes,STGCN,DCRNN,0.125,block,2,16,nearest,150,1.3885329961776733,88.02427911758423
