dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
pedalme,STGCN,DCRNN,0,,4,12,,50,2.092074394226074,1.7946536540985107
pedalme,STGCN,DCRNN,0,,4,12,,50,1.7144644260406494,1.768359661102295
pedalme,STGCN,DCRNN,0,,4,12,,50,2.446368932723999,2.4653615951538086
pedalme,STGCN,DCRNN,0.3,rand,4,12,cubic,50,1.4196112155914307,2.219228744506836
pedalme,STGCN,DCRNN,0.3,rand,4,12,linear,50,1.920656442642212,2.153211832046509
pedalme,STGCN,DCRNN,0.3,rand,4,12,nearest,50,1.5782651901245117,2.1240036487579346
pedalme,STGCN,DCRNN,0.4,rand,4,12,cubic,50,2.053755044937134,2.113727331161499
pedalme,STGCN,DCRNN,0.4,rand,4,12,linear,50,1.6014600992202759,2.0613362789154053
pedalme,STGCN,DCRNN,0.4,rand,4,12,nearest,50,1.5532565116882324,2.1207830905914307
pedalme,STGCN,DCRNN,0.5,rand,4,12,cubic,50,1.8455604314804077,2.043888807296753
pedalme,STGCN,DCRNN,0.5,rand,4,12,linear,50,1.6285481452941895,2.134446382522583
pedalme,STGCN,DCRNN,0.5,rand,4,12,nearest,50,1.7060542106628418,2.045649290084839
pedalme,STGCN,DCRNN,0.6,rand,4,12,cubic,50,1.5251796245574951,1.7736515998840332
pedalme,STGCN,DCRNN,0.6,rand,4,12,linear,50,1.6403565406799316,1.8030238151550293
pedalme,STGCN,DCRNN,0.6,rand,4,12,nearest,50,1.8597476482391357,2.0817456245422363
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,2.466952323913574,2.382005453109741
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,2.354041576385498,2.288865804672241
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,2.6632542610168457,2.300175666809082
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,cubic,50,2.1100616455078125,2.345658779144287
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,linear,50,1.3157058954238892,2.419133186340332
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,nearest,50,1.5681722164154053,2.3210294246673584
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,cubic,50,1.5912483930587769,2.319281816482544
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,linear,50,2.4970946311950684,2.768181085586548
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,nearest,50,1.8399662971496582,2.8761444091796875
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,cubic,50,1.6417274475097656,3.1804392337799072
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,linear,50,1.3289899826049805,3.3736343383789062
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,nearest,50,1.609194278717041,2.8925604820251465
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,cubic,50,1.6313588619232178,2.9692091941833496
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,linear,50,1.319779872894287,3.0560014247894287
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,nearest,50,1.6786247491836548,2.899854898452759
pedalme,STGCN,DCRNN,0,,4,12,,50,2.729583501815796,1.9406025409698486
pedalme,STGCN,DCRNN,0,,4,12,,50,2.690563678741455,1.710761547088623
pedalme,STGCN,DCRNN,0,,4,12,,50,2.0444865226745605,1.7086994647979736
pedalme,STGCN,DCRNN,0.3,rand,4,12,cubic,50,1.444188117980957,1.7130286693572998
pedalme,STGCN,DCRNN,0.3,rand,4,12,linear,50,1.539684772491455,1.6794326305389404
pedalme,STGCN,DCRNN,0.3,rand,4,12,nearest,50,1.571744441986084,1.744347095489502
pedalme,STGCN,DCRNN,0.4,rand,4,12,cubic,50,1.6064900159835815,1.716088056564331
pedalme,STGCN,DCRNN,0.4,rand,4,12,linear,50,1.385517954826355,1.997807502746582
pedalme,STGCN,DCRNN,0.4,rand,4,12,nearest,50,2.450451612472534,2.0716817378997803
pedalme,STGCN,DCRNN,0.5,rand,4,12,cubic,50,2.49847149848938,2.046440601348877
pedalme,STGCN,DCRNN,0.5,rand,4,12,linear,50,3.304903268814087,2.0169219970703125
pedalme,STGCN,DCRNN,0.5,rand,4,12,nearest,50,1.5419325828552246,2.007652997970581
pedalme,STGCN,DCRNN,0.6,rand,4,12,cubic,50,1.5059921741485596,2.0590152740478516
pedalme,STGCN,DCRNN,0.6,rand,4,12,linear,50,1.9064315557479858,2.0630884170532227
pedalme,STGCN,DCRNN,0.6,rand,4,12,nearest,50,1.5495619773864746,1.9561271667480469
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,2.421405076980591,2.3353185653686523
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,2.4602015018463135,2.3124990463256836
pedalme,IT-STGCN,DCRNN,0,,4,12,,50,1.9158351421356201,2.3457584381103516
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,cubic,50,2.360853433609009,2.50217604637146
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,linear,50,1.4379843473434448,2.93811297416687
pedalme,IT-STGCN,DCRNN,0.3,rand,4,12,nearest,50,2.6546790599823,2.8893849849700928
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,cubic,50,1.2688013315200806,2.3733232021331787
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,linear,50,3.1839423179626465,2.507952928543091
pedalme,IT-STGCN,DCRNN,0.4,rand,4,12,nearest,50,1.8589404821395874,2.820699691772461
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,cubic,50,1.453165054321289,2.9634718894958496
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,linear,50,2.339254379272461,3.0116729736328125
pedalme,IT-STGCN,DCRNN,0.5,rand,4,12,nearest,50,1.691074013710022,2.8757407665252686
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,cubic,50,2.040889024734497,2.8895256519317627
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,linear,50,1.3736474514007568,2.875028133392334
pedalme,IT-STGCN,DCRNN,0.6,rand,4,12,nearest,50,1.497328519821167,2.2741973400115967
pedalme,STGCN,DCRNN,0,,4,12,,50,2.385728597640991,1.9079797267913818
pedalme,STGCN,DCRNN,0,,4,12,,50,2.392385244369507,1.8805508613586426
pedalme,STGCN,DCRNN,0,,4,12,,50,2.3629534244537354,2.036591053009033
pedalme,STGCN,DCRNN,0.3,rand,4,12,cubic,50,1.350468635559082,2.04348087310791
